Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Chapter Name,Movie ID,Movie Chapter,Movie Title,Release Year,Runtime,Budget,Box Office,Place Name,Place Category,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),spells_found,first_spell_found,Spell ID,Incantation,Spell Name,Effect,Light,spell,other_sentiment,joy,sadness,anger,surprise,disgust,fear,K-Means_Cluster
68,3,8,32,"Have a lovely day at the office, dear.",Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Petunia Dursley,Human,Female,,,,,[],,,,,,,,0.0492531470954418,0.9419302940368652,0.0014786758692935,0.0021454461384564,0.0019629837479442,0.0016949109267443,0.0015345641877502,5
69,3,8,21,Shoo! Go on!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.9338451027870178,0.0287657547742128,0.000802751223091,0.019228272140026,0.0062474193982779,0.0090071270242333,0.0021035242825746,3
70,3,8,21,"Fine day Sunday. In my opinion, best day of the week. Why is that, Dudley?",Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.0815892815589904,0.909628450870514,0.0014352805446833,0.0018712027231231,0.00269898888655,0.0013816726859658,0.0013951745349913,5
71,3,8,1,Because there's no post on Sunday?,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9744555950164796,0.0096582807600498,0.0028274841606616,0.0021994193084537,0.0037848856300115,0.0047675999812781,0.0023067318834364,3
72,3,8,21,"Ah, right you are, Harry. No post on Sunday. Ha! No blasted letters today. No, sir. Not one single bloody letter, not one.  No, sir, not one blasted, miserable-",Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.0057054604403674,0.0033305627293884,0.0015876449178904,0.9785633683204652,0.0022782448213547,0.0067986999638378,0.0017359862104058,4
73,3,8,31,AHH! Make it stop! Please make it stop!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Dudley Dursley,Human,Male,,,,,[],,,,,,,,0.0101535953581333,0.0032551500480622,0.001801292411983,0.9664151072502136,0.0054112961515784,0.0105243604630231,0.00243915989995,4
74,3,8,21,"Go away, ahh!",Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.0034539464395493,0.0036220822948962,0.0022706675808876,0.9794010519981384,0.0026070398744195,0.0058952239342033,0.0027500623837113,4
75,3,8,31,What is it? Please tell me what's happening!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Dudley Dursley,Human,Male,,,,,[],,,,,,,,0.6897099614143372,0.0257862824946641,0.004989297594875,0.005092391744256,0.1369360089302063,0.003711640369147,0.13377445936203,3
76,3,8,21,Give me that! Give me that letter!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.8576923608779907,0.0169684626162052,0.0013911911519244,0.0184270869940519,0.0888577625155448,0.0138321910053491,0.0028310057241469,3
77,3,8,1,Get off! Ahh!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.0038849641568958,0.0041535343043506,0.0019891138654202,0.979574978351593,0.0029549852479249,0.0052944007329642,0.0021479888819158,4
78,3,8,21,Ahh!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.1982724815607071,0.0467417426407337,0.002281371736899,0.0091032609343528,0.7369782328605652,0.0030620323959738,0.0035609127953648,1
79,3,8,1,They're my letters! Let go of me!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.1465520709753036,0.0218595620244741,0.0047713490203022,0.7756605744361877,0.0243192352354526,0.0149791492149233,0.0118581540882587,4
80,3,8,21,That's it! We're going away! Far away! Where they can't find us!,Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.9544165134429932,0.0278014317154884,0.0020940189715474,0.0059399320743978,0.0040692649781703,0.0037086077500134,0.0019701358396559,3
81,3,8,31,"Daddy's gone mad, hasn't he?!",Letters from No One,1,3,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",4 Privet Drive,Dwellings,Dudley Dursley,Human,Male,,,,,[],,,,,,,,0.9489448666572572,0.0085447719320654,0.001231869100593,0.0050961868837475,0.0096530383452773,0.0224207434803247,0.0041085095144808,3
82,4,10,1,"Make a wish, Harry.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9424861073493958,0.0457392893731594,0.0030969190411269,0.0013040909543633,0.0020294766873121,0.0026761651970446,0.0026680335868149,3
83,4,10,21,Who's there? Ahh!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.8355037569999695,0.045719675719738,0.0027176388539373,0.0169919040054082,0.0872327387332916,0.0049907816573977,0.0068435184657573,3
84,4,10,5,Sorry 'bout that.,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.8464133739471436,0.0137054249644279,0.0584091171622276,0.0136389918625354,0.0047209076583385,0.0369316861033439,0.0261805895715951,3
85,4,10,21,"I demand that you leave at once, sir! You are breaking and entering!",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.012238135561347,0.0016714734956622,0.0024092986714094,0.622438371181488,0.0012908498756587,0.3583577573299408,0.0015941540477797,4
86,4,10,5,"Dry up, Dursley, you great prune.  Boy, I haven't seen you since you was a baby, Harry, but you're a bit more along than I would have expected. Particularly 'round the middle!",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.953094720840454,0.0082854954525828,0.0010531888110563,0.001707938616164,0.0165260676294565,0.0166686903685331,0.0026639106217771,3
87,4,10,31,I-I-I'm not Harry.,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Dudley Dursley,Human,Male,,,,,[],,,,,,,,0.9718657732009888,0.0110841933637857,0.0023686077911406,0.0028429962694644,0.0024658860638737,0.0065397024154663,0.0028327850159257,3
88,4,10,1,I-I am.,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9418856501579284,0.0301842261105775,0.0057081496343016,0.0042272168211638,0.0052254372276365,0.0042126700282096,0.008556636981666,3
89,4,10,5,"Oh, well, of course you are! Got something for ya. 'Fraid I might have sat on it at some point! I imagine that it'll taste fine just the same. Ahh. Baked it myself.  Words and all. Heh.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9620052576065063,0.0246304422616958,0.0006693106843158,0.0012901478912681,0.0073331827297806,0.0022295254748314,0.0018422411521896,3
90,4,10,1,Thank you!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.0245423931628465,0.9666689038276672,0.001586387050338,0.0026466853450983,0.0021721641533076,0.001218894845806,0.0011645543854683,5
91,4,10,5,"It's not every day that your young man turns eleven, now is it?",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.2045981585979461,0.0084718437865376,0.7502947449684143,0.0024242303334176,0.0067207249812781,0.0216023419052362,0.0058879065327346,3
92,4,10,1,"Excuse me, who are you?",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9408806562423706,0.014964890666306,0.0043850443325936,0.0090486798435449,0.0077601037919521,0.0101957470178604,0.0127649372443556,3
93,4,10,5,"Rubeus Hagrid. Keeper of keys and grounds at Hogwarts. Course, you'll know all about Hogwarts.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9644683599472046,0.0264018848538398,0.0009594084694981,0.00156837888062,0.0033033227082341,0.0019101364305242,0.0013885620282962,3
94,4,10,1,"Sorry, no.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9671794772148132,0.0145366294309496,0.004731270018965,0.0028844340704381,0.0024882773868739,0.004983059130609,0.0031969272531569,3
95,4,10,5,"No? Blimey, Harry, didn't you ever wonder where your mum and dad learned it all?",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.0787483602762222,0.0021275787148624,0.0022473628632724,0.0079743629321455,0.0290926415473222,0.8754370808601379,0.0043726000003516,1
96,4,10,1,Learned what?,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9563287496566772,0.0117838373407721,0.004024441819638,0.0066549070179462,0.005623357836157,0.0098276836797595,0.005757036153227,3
97,4,10,5,"You're a wizard, Harry.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9729655981063844,0.0150876035913825,0.0014519011601805,0.0023270074743777,0.0021919885184615,0.002867551986128,0.0031082043424248,3
98,4,10,1,I-I'm a what?,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.962652862071991,0.0089215356856584,0.0026441740337759,0.0049732122570276,0.0059828190132975,0.0081213992089033,0.0067039998248219,3
99,4,10,5,"A wizard. And a thumping good one at that, I'd wager. Once you train up a little.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9650105237960817,0.0258218795061111,0.0007776289130561,0.001657924731262,0.0024099529255181,0.0028464212082326,0.0014757155440747,3
100,4,10,1,"No, you've made a mistake. I can't be...a-a wizard. I mean, I'm just... Harry. Just Harry.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9740440845489502,0.0056788399815559,0.0008912254124879,0.0026813391596078,0.0034845133777707,0.0105184167623519,0.0027016478125005,3
101,4,10,5,"Well, just Harry. Did you ever make anything happen? Anything you couldn't explain when you were angry or scared?  Ah.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.954860508441925,0.0095053659752011,0.0014045541174709,0.0023234440013766,0.0036355718038976,0.0041337357833981,0.0241368226706981,3
102,4,10,1,"Dear, Mr. Potter. We are pleased to inform you that you have been accepted at Hogwarts' School of Witchcraft and Wizardry.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.4738101661205292,0.5107971429824829,0.0019078295445069,0.002028192160651,0.0080868722870945,0.0012327885488048,0.0021370658650994,5
103,4,10,21,"He'll not be going! We swore when we took him in, we'd put a stop to this rubbish!",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.1964772641658783,0.0063769649714231,0.001873213914223,0.6294084787368774,0.0041558016091585,0.1579553782939911,0.0037528215907514,4
104,4,10,1,You knew? You knew all along and you never told me?,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.7853418588638306,0.009008016437292,0.0055379141122102,0.0165990982204675,0.1254539638757705,0.0522761456668376,0.00578303495422,3
105,4,10,32,"Of course we knew. How could you not be? My perfect sister being who she was. Oh, my mother and father were so proud the day she got her letter. We have a witch in the family. Isn't it wonderful? I was the only one to see her for what she was. A freak! And then she met that Potter, and then she had you, and I knew you'd be just the same, just as strange, just as ... abnormal. And then, if you please, she went and got herself blown up. And we got landed with you.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Petunia Dursley,Human,Female,,,,,[],,,,,,,,0.9543166160583496,0.0322711542248725,0.0005759366322308,0.001293753972277,0.0067542516626417,0.0032014476601034,0.0015868942718952,3
106,4,10,1,Blown up? You told me my parents died in a car crash!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8030279278755188,0.0134118571877479,0.0046224440447986,0.0036098659038543,0.1671693325042724,0.0044828867539763,0.0036757546477019,3
107,4,10,5,A car crash? A car crash kill James and Lily Potter?,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.7753950357437134,0.0040789758786559,0.0038954799529165,0.0064648822881281,0.0063658710569143,0.2011478096246719,0.0026520604733377,3
108,4,10,32,We had to tell him something.,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Petunia Dursley,Human,Female,,,,,[],,,,,,,,0.9612403512001038,0.0096490541473031,0.0073056346736848,0.0022643199190497,0.0056096920743584,0.0077771744690835,0.00615387968719,3
109,4,10,5,It's an outrage! It's a scandal!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.0261570215225219,0.0008911092299968,0.0013524458045139,0.0301376320421695,0.002214782172814,0.937761664390564,0.0014853966422379,1
110,4,10,21,He'll not be going!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.8307486176490784,0.0154842538759112,0.0021017256658524,0.0802299380302429,0.0043464354239404,0.0619108080863952,0.0051781004294753,3
111,4,10,5,"Oh, and I suppose a great Muggle like yourself's going to stop him, are you?",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.974614918231964,0.0127923972904682,0.0009172355639748,0.0029728752560913,0.002629296388477,0.0043998975306749,0.0016733288066461,3
112,4,10,1,Muggle?,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9339939951896667,0.0071565681137144,0.0029552124906331,0.0069959717802703,0.0043760929256677,0.0387618020176887,0.005760352127254,3
113,4,10,5,"Non magic folk.  This boy's had his name down ever since he was born!  He's going to the finest school of witchcraft and wizardry in the world, and he'll be under the finest headmaster that Hogwarts has ever seen: Albus Dumbledore.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9747722148895264,0.0138889653608202,0.0005973384249955,0.0016931821592152,0.0027463079895824,0.004042831249535,0.0022592432796955,3
114,4,10,21,I will not pay for some crackpot old fool to teach him magic tricks!,Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Vernon Dursley,Human,Male,,,,,[],,,,,,,,0.0085392845794558,0.0008228777442127,0.0011726857628673,0.0539754219353199,0.0013215537182986,0.932581901550293,0.0015862003201618,1
115,4,10,5,"Never, insult Albus Dumbledore, in front of me.",Keeper of the Keys,1,4,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Hut-on-the-Rock,Dwellings,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.1806046664714813,0.0160914231091737,0.0035311172250658,0.769852340221405,0.0057717096060514,0.0185866151005029,0.0055621559731662,4
